success,trial_type,trial_index,time_elapsed,internal_node_id,STUDY_ID,generalMultiple,PROLIFIC_PID,SESSION_ID,batchId,participant_number,genuine_first,choose_pretender,total_points,pretend_instructions,nonpretend_instructions,view_history,rt,responses,question_order,correct,test_part,grid,click_log,final_grid_state,num_clicks,points,cheat,grid_number,replay_log,decision,genuine_player,cheat_player,cheater,noncheater
,Battleships,20,397181,0.0-9.0-0.0,61814837a8ff57d06daa2c8c,,5d89fa922e2fd200012b81bc,618288d62fc55d0c25aafa31,3016,299,True,True,55,1,1,,,,,,pretend,"[['0', 'A', '0', '0', '0'], ['0', 'A', '0', 'B', 'B'], ['0', 'A', '0', '0', '0'], ['0', '0', 'C', '0', '0'], ['0', '0', 'C', '0', '0']]","{'i': [1, 0, 2, 4, 0, 1, 1, 2, 3, 3, 3, 4, 3, 4, 2, 0, 0, 1, 2], 'j': [0, 0, 3, 4, 4, 4, 3, 2, 1, 2, 3, 2, 0, 0, 4, 2, 1, 1, 1], 't': [2254.5999999996275, 2915.5999999996275, 3940.2999999988824, 4867.0999999996275, 5988, 6409.199999999255, 7479.5999999996275, 8811.599999999627, 10112.199999999255, 11189.799999998882, 12978.89999999851, 14112.299999998882, 16148.699999999255, 16595.5, 20165.299999998882, 21362.199999999255, 22796.39999999851, 24286.099999999627, 24778.799999998882], 'hit': ['0', '0', '0', '0', '0', 'B', 'B', '0', '0', 'C', '0', 'C', '0', '0', '0', '0', 'A', 'A', 'A']}","[['sea', 'ship', 'sea', 'unknown', 'sea'], ['sea', 'ship', 'unknown', 'ship', 'ship'], ['unknown', 'ship', 'sea', 'sea', 'sea'], ['sea', 'sea', 'ship', 'sea', 'unknown'], ['sea', 'unknown', 'ship', 'unknown', 'sea']]",19.0,6.0,1.0,8.0,,,,,,
,instructions,21,401308,0.0-9.0-1.0,61814837a8ff57d06daa2c8c,,5d89fa922e2fd200012b81bc,618288d62fc55d0c25aafa31,3016,299,True,True,55,1,1,"[{""page_index"":0,""viewing_time"":4122.4000000003725}]",4123.800000000745,,,,,,,,,,,,,,,,,
,Battleships,22,434763,0.0-9.0-0.1,61814837a8ff57d06daa2c8c,,5d89fa922e2fd200012b81bc,618288d62fc55d0c25aafa31,3016,299,True,True,55,1,1,,,,,,pretend,"[['B', 'B', '0', '0', '0'], ['0', '0', '0', '0', '0'], ['A', 'A', 'A', '0', '0'], ['0', '0', '0', '0', '0'], ['0', '0', '0', 'C', 'C']]","{'i': [0, 1, 0, 0, 0, 3, 2, 3, 4, 4, 1, 2, 1, 2, 2, 3, 3, 3, 4, 4], 'j': [0, 0, 1, 2, 4, 4, 4, 2, 0, 2, 3, 2, 2, 1, 0, 0, 3, 1, 4, 3], 't': [2868.199999999255, 5399.0999999996275, 5910.5, 6835.5, 7729.9000000003725, 9246.5, 9754.799999998882, 10851.699999999255, 12552.400000000373, 14165.599999999627, 20077.199999999255, 21013.400000000373, 21980.599999999627, 22626.5, 24028.699999999255, 24755.099999999627, 27230.099999999627, 29457.099999999627, 30786.699999999255, 31230.199999999255], 'hit': ['B', '0', 'B', '0', '0', '0', '0', '0', '0', '0', '0', 'A', '0', 'A', 'A', '0', '0', '0', 'C', 'C']}","[['ship', 'ship', 'sea', 'unknown', 'sea'], ['sea', 'unknown', 'sea', 'sea', 'unknown'], ['ship', 'ship', 'ship', 'unknown', 'sea'], ['sea', 'sea', 'sea', 'sea', 'sea'], ['sea', 'unknown', 'sea', 'ship', 'ship']]",20.0,5.0,1.0,2.0,,,,,,
,instructions,23,437418,0.0-9.0-1.1,61814837a8ff57d06daa2c8c,,5d89fa922e2fd200012b81bc,618288d62fc55d0c25aafa31,3016,299,True,True,55,1,1,"[{""page_index"":0,""viewing_time"":2649.7999999988824}]",2651.0999999996275,,,,,,,,,,,,,,,,,
,Battleships,24,476630,0.0-9.0-0.2,61814837a8ff57d06daa2c8c,,5d89fa922e2fd200012b81bc,618288d62fc55d0c25aafa31,3016,299,True,True,55,1,1,,,,,,pretend,"[['0', '0', '0', '0', '0'], ['0', '0', '0', '0', '0'], ['C', '0', '0', '0', 'A'], ['C', '0', 'B', '0', 'A'], ['0', '0', 'B', '0', 'A']]","{'i': [0, 0, 4, 4, 3, 2, 1, 1, 4, 0, 2, 2, 4, 3, 2, 3, 4, 1, 3, 3, 2], 'j': [0, 4, 4, 3, 4, 4, 3, 1, 0, 2, 2, 3, 1, 3, 1, 2, 2, 0, 1, 0, 0], 't': [3444.800000000745, 4203.200000001118, 7372.300000000745, 8097.9000000003725, 9228.200000001118, 10251.400000000373, 12211.300000000745, 13011, 14278.800000000745, 16396.300000000745, 18027.60000000149, 20129.10000000149, 23761.900000000373, 26637.800000000745, 29499.60000000149, 31894.800000000745, 32371, 34428.10000000149, 36212.300000000745, 36628.300000000745, 37087.300000000745], 'hit': ['0', '0', 'A', '0', 'A', 'A', '0', '0', '0', '0', '0', '0', '0', '0', '0', 'B', 'B', '0', '0', 'C', 'C']}","[['sea', 'unknown', 'sea', 'unknown', 'sea'], ['sea', 'sea', 'unknown', 'sea', 'unknown'], ['ship', 'sea', 'sea', 'sea', 'ship'], ['ship', 'sea', 'ship', 'sea', 'ship'], ['sea', 'sea', 'ship', 'sea', 'ship']]",21.0,4.0,1.0,5.0,,,,,,
,instructions,25,478526,0.0-9.0-1.2,61814837a8ff57d06daa2c8c,,5d89fa922e2fd200012b81bc,618288d62fc55d0c25aafa31,3016,299,True,True,55,1,1,"[{""page_index"":0,""viewing_time"":1893.0999999996275}]",1893.9000000003725,,,,,,,,,,,,,,,,,
,Battleships,26,508530,0.0-9.0-0.3,61814837a8ff57d06daa2c8c,,5d89fa922e2fd200012b81bc,618288d62fc55d0c25aafa31,3016,299,True,True,55,1,1,,,,,,pretend,"[['0', '0', '0', '0', 'B'], ['0', '0', '0', '0', 'B'], ['0', 'A', 'A', 'A', '0'], ['0', '0', '0', '0', '0'], ['0', '0', 'C', 'C', '0']]","{'i': [0, 0, 1, 2, 4, 4, 2, 1, 3, 2, 2, 2, 3, 0, 1, 1, 3, 4, 4, 4], 'j': [0, 4, 4, 4, 4, 0, 2, 2, 2, 3, 1, 0, 3, 2, 3, 1, 1, 1, 3, 2], 't': [1798.5999999996275, 2919.7999999988824, 3984, 4346.0999999996275, 5791.299999998882, 6612.299999998882, 7975.199999999255, 9153.299999998882, 10169.299999998882, 11124.199999999255, 12482.89999999851, 13185.599999999627, 14701.5, 16508.799999998882, 17878.599999999627, 18918.5, 20942.89999999851, 25265.599999999627, 27483.5, 27878.099999999627], 'hit': ['0', 'B', 'B', '0', '0', '0', 'A', '0', '0', 'A', 'A', '0', '0', '0', '0', '0', '0', '0', 'C', 'C']}","[['sea', 'unknown', 'sea', 'unknown', 'ship'], ['unknown', 'sea', 'sea', 'sea', 'ship'], ['sea', 'ship', 'ship', 'ship', 'sea'], ['unknown', 'sea', 'sea', 'sea', 'unknown'], ['sea', 'sea', 'ship', 'ship', 'sea']]",20.0,5.0,1.0,3.0,,,,,,
,instructions,27,509572,0.0-9.0-1.3,61814837a8ff57d06daa2c8c,,5d89fa922e2fd200012b81bc,618288d62fc55d0c25aafa31,3016,299,True,True,55,1,1,"[{""page_index"":0,""viewing_time"":1038.9000000003725}]",1039.5999999996275,,,,,,,,,,,,,,,,,
,Battleships,28,536662,0.0-9.0-0.4,61814837a8ff57d06daa2c8c,,5d89fa922e2fd200012b81bc,618288d62fc55d0c25aafa31,3016,299,True,True,55,1,1,,,,,,pretend,"[['0', '0', '0', '0', '0'], ['0', '0', '0', '0', 'A'], ['0', 'B', 'B', '0', 'A'], ['0', '0', '0', '0', 'A'], ['C', 'C', '0', '0', '0']]","{'i': [0, 0, 4, 4, 3, 4, 4, 0, 1, 1, 2, 2, 3, 2, 2, 3, 3, 2, 1], 'j': [0, 4, 4, 0, 0, 1, 2, 2, 3, 1, 0, 1, 1, 2, 3, 3, 4, 4, 4], 't': [1914.7999999988824, 2624.699999999255, 3326.4000000003725, 4140.799999998882, 4624.5, 5381.699999999255, 6067.4000000003725, 7866, 9501.699999999255, 12776.900000000373, 16382, 16881.299999998882, 17687.299999998882, 18480.400000000373, 18979.099999999627, 20293.199999999255, 22865.099999999627, 24106.699999999255, 24977.799999998882], 'hit': ['0', '0', '0', 'C', '0', 'C', '0', '0', '0', '0', '0', 'B', '0', 'B', '0', '0', 'A', 'A', 'A']}","[['sea', 'unknown', 'sea', 'unknown', 'sea'], ['unknown', 'sea', 'unknown', 'sea', 'ship'], ['sea', 'ship', 'ship', 'sea', 'ship'], ['sea', 'sea', 'unknown', 'sea', 'ship'], ['ship', 'ship', 'sea', 'unknown', 'sea']]",19.0,6.0,1.0,0.0,,,,,,
,instructions,29,540729,0.0-9.0-1.4,61814837a8ff57d06daa2c8c,,5d89fa922e2fd200012b81bc,618288d62fc55d0c25aafa31,3016,299,True,True,55,1,1,"[{""page_index"":0,""viewing_time"":4063.5}]",4064.4000000003725,,,,,,,,,,,,,,,,,
,instructions,30,580919,0.0-10.0,61814837a8ff57d06daa2c8c,,5d89fa922e2fd200012b81bc,618288d62fc55d0c25aafa31,3016,299,True,True,55,1,1,"[{""page_index"":0,""viewing_time"":12332},{""page_index"":1,""viewing_time"":27856.900000000373}]",40189.40000000037,,,,,,,,,,,,,,,,,
,Battleships_replay_2players,31,647945,0.0-11.0-0.0,61814837a8ff57d06daa2c8c,,5d89fa922e2fd200012b81bc,618288d62fc55d0c25aafa31,3016,299,True,True,55,1,1,,,,,1.0,judge,"[['0', '0', '0', '0', 'B'], ['0', '0', '0', '0', 'B'], ['0', 'A', 'A', 'A', '0'], ['0', '0', '0', '0', '0'], ['0', '0', 'C', 'C', '0']]",,,,,,3.0,"['left', 'right']",left,279.0,293.0,left,right
,instructions,32,656456,0.0-11.0-1.0,61814837a8ff57d06daa2c8c,,5d89fa922e2fd200012b81bc,618288d62fc55d0c25aafa31,3016,299,True,True,55,1,1,"[{""page_index"":0,""viewing_time"":8507.300000000745}]",8508.800000000745,,,,,,,,,,,,,,,,,
,Battleships_replay_2players,33,713252,0.0-11.0-0.1,61814837a8ff57d06daa2c8c,,5d89fa922e2fd200012b81bc,618288d62fc55d0c25aafa31,3016,299,True,True,55,1,1,,,,,1.0,judge,"[['C', 'C', '0', '0', '0'], ['0', '0', '0', '0', '0'], ['B', 'B', '0', 'A', '0'], ['0', '0', '0', 'A', '0'], ['0', '0', '0', 'A', '0']]",,,,,,1.0,"['left', 'right']",left,282.0,293.0,left,right
,instructions,34,717146,0.0-11.0-1.1,61814837a8ff57d06daa2c8c,,5d89fa922e2fd200012b81bc,618288d62fc55d0c25aafa31,3016,299,True,True,55,1,1,"[{""page_index"":0,""viewing_time"":3890.2999999988824}]",3891.39999999851,,,,,,,,,,,,,,,,,
,Battleships_replay_2players,35,773508,0.0-11.0-0.2,61814837a8ff57d06daa2c8c,,5d89fa922e2fd200012b81bc,618288d62fc55d0c25aafa31,3016,299,True,True,55,1,1,,,,,0.0,judge,"[['B', 'B', '0', '0', '0'], ['0', '0', '0', '0', '0'], ['A', 'A', 'A', '0', '0'], ['0', '0', '0', '0', '0'], ['0', '0', '0', 'C', 'C']]",,,,,,2.0,"['left', 'right', 'left']",left,286.0,290.0,right,left
,instructions,36,777152,0.0-11.0-1.2,61814837a8ff57d06daa2c8c,,5d89fa922e2fd200012b81bc,618288d62fc55d0c25aafa31,3016,299,True,True,55,1,1,"[{""page_index"":0,""viewing_time"":3640.5999999996275}]",3641.4000000003725,,,,,,,,,,,,,,,,,
,Battleships_replay_2players,37,848877,0.0-11.0-0.3,61814837a8ff57d06daa2c8c,,5d89fa922e2fd200012b81bc,618288d62fc55d0c25aafa31,3016,299,True,True,55,1,1,,,,,0.0,judge,"[['0', '0', '0', '0', '0'], ['0', '0', '0', '0', 'A'], ['0', 'B', 'B', '0', 'A'], ['0', '0', '0', '0', 'A'], ['C', 'C', '0', '0', '0']]",,,,,,0.0,"['left', 'right', 'left']",right,295.0,297.0,left,right
,instructions,38,938665,0.0-11.0-1.3,61814837a8ff57d06daa2c8c,,5d89fa922e2fd200012b81bc,618288d62fc55d0c25aafa31,3016,299,True,True,55,1,1,"[{""page_index"":0,""viewing_time"":89848.20000000112}]",89849.0,,,,,,,,,,,,,,,,,
,Battleships_replay_2players,39,992955,0.0-11.0-0.4,61814837a8ff57d06daa2c8c,,5d89fa922e2fd200012b81bc,618288d62fc55d0c25aafa31,3016,299,True,True,55,1,1,,,,,0.0,judge,"[['0', '0', '0', '0', 'B'], ['A', 'A', 'A', '0', 'B'], ['0', '0', '0', 'C', '0'], ['0', '0', '0', 'C', '0'], ['0', '0', '0', '0', '0']]",,,,,,4.0,"['left', 'right']",right,293.0,295.0,left,right
,instructions,40,995342,0.0-11.0-1.4,61814837a8ff57d06daa2c8c,,5d89fa922e2fd200012b81bc,618288d62fc55d0c25aafa31,3016,299,True,True,55,1,1,"[{""page_index"":0,""viewing_time"":2383.4000000003725}]",2384.2000000011176,,,,,,,,,,,,,,,,,
,survey-text,41,1117215,0.0-12.0,61814837a8ff57d06daa2c8c,,5d89fa922e2fd200012b81bc,618288d62fc55d0c25aafa31,3016,299,True,True,55,1,1,,121873.5,"{""debrief"":""Initially, I tried to look at what felt realistic to me and what seemed too speedy/perfect. But I was probably basing it too much on my own technique. I also abandoned my guessing strategy somewhat towards the end as I was confused by the instructions. Each round said to click on the player you thought had hints but when I clicked on them it would congratulate me for picking the player who didn't have hints (and vice versa with the fooling message). So, I'm not sure if that's part of the study or a mistake! ""}",,,,,,,,,,,,,,,,
,survey-text,42,1156382,0.0-13.0,61814837a8ff57d06daa2c8c,,5d89fa922e2fd200012b81bc,618288d62fc55d0c25aafa31,3016,299,True,True,55,1,1,,39163.90000000037,"{""worker_comments"":""Only the thoughts shared in the last question. I'm quite intrigued re whether that's an honesty test or a genuine mistake. Or similar! ""}",,,,,,,,,,,,,,,,
,instructions,43,1179475,0.0-14.0,61814837a8ff57d06daa2c8c,,5d89fa922e2fd200012b81bc,618288d62fc55d0c25aafa31,3016,299,True,True,55,1,1,"[{""page_index"":0,""viewing_time"":23090.700000001118}]",23092.200000001118,,,,,,,,,,,,,,,,,
1.0,fullscreen,0,3059,0.0-0.0,61814837a8ff57d06daa2c8c,,60fda2629b41672689b1a9f1,618281422967980ec0c29328,3016,297,True,False,66,1,1,,,,,,,,,,,,,,,,,,,
,instructions,1,8382,0.0-1.0-0.0,61814837a8ff57d06daa2c8c,,60fda2629b41672689b1a9f1,618281422967980ec0c29328,3016,297,True,False,66,1,1,"[{""page_index"":0,""viewing_time"":1812.2999999523163},{""page_index"":1,""viewing_time"":1391.800000011921},{""page_index"":2,""viewing_time"":991.6999999880791},{""page_index"":3,""viewing_time"":1120.300000011921}]",5316.599999964237,,,,,,,,,,,,,,,,,
,survey-multi-choice,2,12068,0.0-1.0-1.0,61814837a8ff57d06daa2c8c,,60fda2629b41672689b1a9f1,618281422967980ec0c29328,3016,297,True,False,66,1,1,,3672.5,"{""Q0"":""... sink all ships with as <b>few clicks</b> as possible""}",[0],1.0,multichoice_nonpretend,,,,,,,,,,,,,
,instructions,3,12894,0.0-2.0,61814837a8ff57d06daa2c8c,,60fda2629b41672689b1a9f1,618281422967980ec0c29328,3016,297,True,False,66,1,1,"[{""page_index"":0,""viewing_time"":825}]",825.3000000119209,,,,,,,,,,,,,,,,,
,Battleships,4,21576,0.0-3.0,61814837a8ff57d06daa2c8c,,60fda2629b41672689b1a9f1,618281422967980ec0c29328,3016,297,True,False,66,1,1,,,,,,,"[['0', '0', '0', '0'], ['A', '0', 'B', 'B'], ['A', '0', '0', '0'], ['0', '0', '0', '0']]","{'i': [0, 1, 2, 3, 1, 1, 0, 2, 3, 3, 2, 1], 'j': [0, 1, 2, 3, 3, 2, 3, 0, 1, 0, 1, 0], 't': [839.6999999880791, 1207.800000011921, 1585.699999988079, 2039.699999988079, 2471.800000011921, 3401.800000011921, 3900.300000011921, 4584.300000011921, 5116.100000023842, 5471.800000011921, 5895.800000011921, 6375.699999988079], 'hit': ['0', '0', '0', '0', 'B', 'B', '0', 'A', '0', '0', '0', 'A']}","[['sea', 'unknown', 'unknown', 'sea'], ['ship', 'sea', 'ship', 'ship'], ['ship', 'sea', 'sea', 'unknown'], ['sea', 'sea', 'unknown', 'sea']]",12.0,4.0,0.0,,,,,,,
,instructions,5,22439,0.0-4.0,61814837a8ff57d06daa2c8c,,60fda2629b41672689b1a9f1,618281422967980ec0c29328,3016,297,True,False,66,1,1,"[{""page_index"":0,""viewing_time"":861.8000000119209}]",862.2000000476837,,,,,,,,,,,,,,,,,
,Battleships,6,38176,0.0-5.0-0.0,61814837a8ff57d06daa2c8c,,60fda2629b41672689b1a9f1,618281422967980ec0c29328,3016,297,True,False,66,1,1,,,,,,non-pretend,"[['0', '0', '0', 'B', '0'], ['0', '0', '0', 'B', '0'], ['C', 'C', '0', '0', 'A'], ['0', '0', '0', '0', 'A'], ['0', '0', '0', '0', 'A']]","{'i': [0, 0, 0, 1, 2, 0, 1, 2, 2, 2, 3, 4, 4, 3, 3, 2, 1, 4], 'j': [0, 2, 4, 3, 3, 3, 1, 0, 1, 2, 1, 0, 2, 3, 4, 4, 4, 4], 't': [1115.1000000238419, 1556.9000000357628, 1995, 2410.7000000476837, 3293, 3899.100000023842, 4892.300000011921, 5379.100000023842, 6163, 6957.900000035763, 7805.100000023842, 8934.100000023842, 9379, 9899.600000023842, 11411.100000023842, 12037.100000023842, 12684.600000023842, 13500.5], 'hit': ['0', '0', '0', 'B', '0', 'B', '0', 'C', 'C', '0', '0', '0', '0', '0', 'A', 'A', '0', 'A']}","[['sea', 'unknown', 'sea', 'ship', 'sea'], ['unknown', 'sea', 'unknown', 'ship', 'sea'], ['ship', 'ship', 'sea', 'sea', 'ship'], ['unknown', 'sea', 'unknown', 'sea', 'ship'], ['sea', 'unknown', 'sea', 'unknown', 'ship']]",18.0,7.0,0.0,6.0,,,,,,
,instructions,7,38838,0.0-5.0-1.0,61814837a8ff57d06daa2c8c,,60fda2629b41672689b1a9f1,618281422967980ec0c29328,3016,297,True,False,66,1,1,"[{""page_index"":0,""viewing_time"":656.7000000476837}]",656.9000000357628,,,,,,,,,,,,,,,,,
,Battleships,8,53879,0.0-5.0-0.1,61814837a8ff57d06daa2c8c,,60fda2629b41672689b1a9f1,618281422967980ec0c29328,3016,297,True,False,66,1,1,,,,,,non-pretend,"[['C', 'C', '0', '0', '0'], ['0', '0', '0', '0', '0'], ['B', 'B', '0', 'A', '0'], ['0', '0', '0', 'A', '0'], ['0', '0', '0', 'A', '0']]","{'i': [0, 1, 0, 1, 0, 1, 0, 2, 2, 2, 2, 3, 3, 3, 4, 4, 4, 3, 2], 'j': [0, 0, 1, 1, 2, 3, 4, 4, 2, 0, 1, 0, 2, 4, 3, 2, 4, 3, 3], 't': [746.1000000238419, 1697.199999988079, 2113.199999988079, 2513.199999988079, 3025.5, 3825.300000011921, 4257.100000023842, 4657.199999988079, 5161.199999988079, 6553.400000035763, 7177.300000011921, 7698.100000023842, 8489.699999988079, 9250.699999988079, 9785.199999988079, 10483.100000023842, 11089.199999988079, 11633.199999988079, 12731.900000035763], 'hit': ['C', '0', 'C', '0', '0', '0', '0', '0', '0', 'B', 'B', '0', '0', '0', 'A', '0', '0', 'A', 'A']}","[['ship', 'ship', 'sea', 'unknown', 'sea'], ['sea', 'sea', 'unknown', 'sea', 'unknown'], ['ship', 'ship', 'sea', 'ship', 'sea'], ['sea', 'unknown', 'sea', 'ship', 'sea'], ['unknown', 'unknown', 'sea', 'ship', 'sea']]",19.0,6.0,0.0,1.0,,,,,,
,instructions,9,54822,0.0-5.0-1.1,61814837a8ff57d06daa2c8c,,60fda2629b41672689b1a9f1,618281422967980ec0c29328,3016,297,True,False,66,1,1,"[{""page_index"":0,""viewing_time"":939.7999999523163}]",940.0999999642372,,,,,,,,,,,,,,,,,
,Battleships,10,71465,0.0-5.0-0.2,61814837a8ff57d06daa2c8c,,60fda2629b41672689b1a9f1,618281422967980ec0c29328,3016,297,True,False,66,1,1,,,,,,non-pretend,"[['0', '0', '0', '0', 'B'], ['A', 'A', 'A', '0', 'B'], ['0', '0', '0', 'C', '0'], ['0', '0', '0', 'C', '0'], ['0', '0', '0', '0', '0']]","{'i': [0, 0, 0, 1, 2, 1, 2, 1, 1, 2, 3, 3, 3, 3, 2, 4, 1], 'j': [0, 2, 4, 4, 4, 2, 2, 3, 1, 0, 1, 3, 2, 4, 3, 3, 0], 't': [890.9000000357628, 1266.699999988079, 1732.800000011921, 2450.5, 3354.699999988079, 4380.400000035763, 5212.600000023842, 5779.5, 6298.600000023842, 6970.5, 7762.400000035763, 8346.699999988079, 9171.900000035763, 9771.5, 10298.400000035763, 12490.900000035763, 14426.699999988079], 'hit': ['0', '0', 'B', 'B', '0', 'A', '0', '0', 'A', '0', '0', 'C', '0', '0', 'C', '0', 'A']}","[['sea', 'unknown', 'sea', 'unknown', 'ship'], ['ship', 'ship', 'ship', 'sea', 'ship'], ['sea', 'unknown', 'sea', 'ship', 'sea'], ['unknown', 'sea', 'sea', 'ship', 'sea'], ['unknown', 'unknown', 'unknown', 'sea', 'unknown']]",17.0,8.0,0.0,4.0,,,,,,
,instructions,11,72390,0.0-5.0-1.2,61814837a8ff57d06daa2c8c,,60fda2629b41672689b1a9f1,618281422967980ec0c29328,3016,297,True,False,66,1,1,"[{""page_index"":0,""viewing_time"":922.1999999880791}]",922.5999999642372,,,,,,,,,,,,,,,,,
,Battleships,12,87818,0.0-5.0-0.3,61814837a8ff57d06daa2c8c,,60fda2629b41672689b1a9f1,618281422967980ec0c29328,3016,297,True,False,66,1,1,,,,,,non-pretend,"[['0', '0', '0', '0', 'B'], ['0', '0', '0', '0', 'B'], ['0', 'A', 'A', 'A', '0'], ['0', '0', '0', '0', '0'], ['0', '0', 'C', 'C', '0']]","{'i': [0, 0, 0, 1, 1, 2, 1, 2, 2, 2, 2, 3, 3, 4, 4, 4], 'j': [0, 2, 4, 3, 4, 4, 1, 0, 2, 3, 1, 0, 4, 2, 1, 3], 't': [852.4000000357628, 1276.699999988079, 1742.300000011921, 2148.900000035763, 2625.300000011921, 3445.900000035763, 4343.5, 5238.100000023842, 5653.5, 6444.699999988079, 7260.900000035763, 8806.400000035763, 9740.699999988079, 11381.800000011921, 12708.900000035763, 13197.699999988079], 'hit': ['0', '0', 'B', '0', 'B', '0', '0', '0', 'A', 'A', 'A', '0', '0', 'C', '0', 'C']}","[['sea', 'unknown', 'sea', 'unknown', 'ship'], ['unknown', 'sea', 'unknown', 'sea', 'ship'], ['sea', 'ship', 'ship', 'ship', 'sea'], ['sea', 'unknown', 'unknown', 'unknown', 'sea'], ['unknown', 'sea', 'ship', 'ship', 'unknown']]",16.0,9.0,0.0,3.0,,,,,,
,instructions,13,88653,0.0-5.0-1.3,61814837a8ff57d06daa2c8c,,60fda2629b41672689b1a9f1,618281422967980ec0c29328,3016,297,True,False,66,1,1,"[{""page_index"":0,""viewing_time"":833.0999999642372}]",833.5,,,,,,,,,,,,,,,,,
,Battleships,14,106286,0.0-5.0-0.4,61814837a8ff57d06daa2c8c,,60fda2629b41672689b1a9f1,618281422967980ec0c29328,3016,297,True,False,66,1,1,,,,,,non-pretend,"[['0', 'A', '0', '0', '0'], ['0', 'A', '0', 'B', 'B'], ['0', 'A', '0', '0', '0'], ['0', '0', 'C', '0', '0'], ['0', '0', 'C', '0', '0']]","{'i': [0, 0, 0, 1, 0, 2, 1, 1, 1, 2, 2, 1, 2, 3, 3, 3, 4, 3, 0], 'j': [0, 2, 4, 3, 3, 3, 4, 2, 0, 1, 2, 1, 0, 1, 3, 4, 2, 2, 1], 't': [786.5, 1169.300000011921, 1676.3999999761581, 2044.6000000238419, 3200.600000023842, 4036.800000011921, 4566, 5253.100000023842, 6324.800000011921, 6804.800000011921, 7597.300000011921, 8148.800000011921, 8716.699999988079, 9095.399999976158, 10165.399999976158, 11294, 12117.5, 13268.300000011921, 15300.800000011921], 'hit': ['0', '0', '0', 'B', '0', '0', 'B', '0', '0', 'A', '0', 'A', '0', '0', '0', '0', 'C', 'C', 'A']}","[['sea', 'ship', 'sea', 'sea', 'sea'], ['sea', 'ship', 'sea', 'ship', 'ship'], ['sea', 'ship', 'sea', 'sea', 'unknown'], ['unknown', 'sea', 'ship', 'sea', 'sea'], ['unknown', 'unknown', 'ship', 'unknown', 'unknown']]",19.0,6.0,0.0,8.0,,,,,,
,instructions,15,107205,0.0-5.0-1.4,61814837a8ff57d06daa2c8c,,60fda2629b41672689b1a9f1,618281422967980ec0c29328,3016,297,True,False,66,1,1,"[{""page_index"":0,""viewing_time"":915.3999999761581}]",915.5999999642372,,,,,,,,,,,,,,,,,
,instructions,16,110719,0.0-6.0-0.0,61814837a8ff57d06daa2c8c,,60fda2629b41672689b1a9f1,618281422967980ec0c29328,3016,297,True,False,66,1,1,"[{""page_index"":0,""viewing_time"":1151.3999999761581},{""page_index"":1,""viewing_time"":743.7000000476837},{""page_index"":2,""viewing_time"":784.3999999761581},{""page_index"":3,""viewing_time"":832.8000000119209}]",3512.5,,,,,,,,,,,,,,,,,
,survey-multi-choice,17,113439,0.0-6.0-1.0,61814837a8ff57d06daa2c8c,,60fda2629b41672689b1a9f1,618281422967980ec0c29328,3016,297,True,False,66,1,1,,2718.400000035763,"{""Q0"":""... play the game as if the cross hints <b>were not there</b> so that I look like someone who <b>had no hints</b>""}",[0],1.0,multichoice_pretend,,,,,,,,,,,,,
,Battleships,18,123889,0.0-7.0,61814837a8ff57d06daa2c8c,,60fda2629b41672689b1a9f1,618281422967980ec0c29328,3016,297,True,False,66,1,1,,,,,,,"[['0', '0', '0', '0'], ['0', '0', 'B', '0'], ['0', '0', 'B', '0'], ['A', 'A', '0', '0']]","{'i': [0, 1, 0, 1, 2, 3, 1, 2, 3, 3], 'j': [0, 1, 2, 3, 2, 2, 2, 0, 1, 0], 't': [994.8999999761581, 1395.5, 1906.8999999761581, 2426.899999976158, 3667, 4539, 5018.800000011921, 6251, 7850.899999976158, 8228], 'hit': ['0', '0', '0', '0', 'B', '0', 'B', '0', 'A', 'A']}","[['sea', 'unknown', 'sea', 'unknown'], ['unknown', 'sea', 'ship', 'sea'], ['sea', 'unknown', 'ship', 'unknown'], ['ship', 'ship', 'sea', 'unknown']]",10.0,6.0,1.0,,,,,,,
,instructions,19,124806,0.0-8.0,61814837a8ff57d06daa2c8c,,60fda2629b41672689b1a9f1,618281422967980ec0c29328,3016,297,True,False,66,1,1,"[{""page_index"":0,""viewing_time"":915}]",915.3000000119209,,,,,,,,,,,,,,,,,
